Fecha,CFI (Neta de Ley 26075),Financ. Educativo (Ley 26075),SUBTOTAL,Transferencia de Servicios - Educacion,Transferencia de Servicios - Posoco,Transferencia de Servicios - Prosonu,Transferencia de Servicios - TOTAL,Imp. Bienes Personales (Ley 24.699),Imp. Bienes Personales (Ley 23.966 Art. 30),Imp. s/ los Activos Fdo. Educativo (Ley 23.906),I.V.A. (Ley 23.966 Art. 5 Pto. 2),Imp. Combustibles (Ley N.23966 Obras de Infraestructura),Imp. Combustibles (Ley N.23966 Vialidad Provincial),Imp. Combustibles (FO.NA.VI.),Fondo Compensador Deseq.Fisc. Provinciales,Reg.Simplif. p/Pequenos Contribuyentes (Ley N.24.977),TOTAL Recursos Origen Nacional (1),Compensacion Consenso Fiscal (2),Total - (1)+(2)
19/03/2025,5321966034.200001,1110059315.23,6432025349.43,0.0,0.0,0.0,0.0,11854677.29,1820549.03,0.0,42239905.16,2032243.1499999997,3302835.19,13209682.4937,0.0,24244756.72,6530729998.4637,205267578.0,6735997576.4637
20/03/2025,6882066280.32,1110059315.23,7992125595.549999,0.0,0.0,0.0,0.0,10497057.28,1612056.32,0.0,116325383.23,5926647.31,9632085.24,38523504.97215,0.0,23292775.9,8197935105.80215,205267578.0,8403202683.80215
21/03/2025,15627035639.4,1110059315.23,16737094954.63,0.0,0.0,0.0,0.0,259084423.17999998,39788168.37,0.0,212146768.44,1512316.45,2457841.71,9830132.8191,0.0,36662506.25,17298577111.8491,205267578.0,17503844689.8491
22/03/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23/03/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24/03/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25/03/2025,9192821585.16,1110059315.23,10302880900.390001,0.0,0.0,0.0,0.0,52087843.04,7999245.36,0.0,144747215.33,44905915.36,72981836.4,291890703.71339995,0.0,39471473.15,10956965132.7434,205267578.0,11162232710.7434
26/03/2025,10571651224.210001,1110059315.2299995,11681710539.44,0.0,0.0,0.0,0.0,6777124.25,1040777.97,0.0,149451856.28,3138532.84,5100795.48,20400620.9814,0.0,174534257.26,12042154504.5014,205267578.0,12247422082.501402
27/03/2025,13118050280.130001,1110059315.2299995,14228109595.36,0.0,0.0,0.0,0.0,16991915.07,2609486.01,0.0,185542205.54,148295005.31,241011495.46,963924977.4758999,0.0,12872475.69,15799357155.9159,205267578.0,16004624733.9159
28/03/2025,6169390732.31,1110059315.2299995,7279450047.54,0.0,0.0,0.0,0.0,17916672.45,2751503.05,0.0,73018696.93,296106.8,481237.67,1924709.0544000003,0.0,8179487.21,7384018460.7044,205267578.0,7589286038.7044
29/03/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30/03/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31/03/2025,2123044564.6400003,1110059315.2299995,3233103879.8700004,0.0,0.0,0.0,0.0,12054694.32,1851266.09,0.0,31789439.59,0.0,0.0,0.0,0.0,6890125.35,3285689405.22,205267578.0,3490956983.22
01/04/2025,513412398.51500005,1623471713.745,2136884112.2600002,2475000.0,291667.0,450000.0,3216667.0,13500971.28,2073374.04,0.0,28841636.93,887413.77,1442239.54,5768234.0397,0.0,7574719.51,2200189368.3697004,322094687.0,2522284055.3697004
02/04/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/04/2025,551459811.1850002,1661519126.4149997,2212978937.6,0.0,0.0,0.0,0.0,13494761.54,2072420.4,0.0,30374283.74,173761.45,282399.98,1129458.1468500001,1499999.92,9547285.13,2271553307.90685,322094687.0,2593647994.90685
04/04/2025,576927864.5900002,1686987179.8199997,2263915044.41,0.0,0.0,0.0,0.0,17664703.21,2712807.57,0.0,27816590.96,358423.09,582515.13,2329768.0494000004,0.0,11225660.32,2326605512.7394,322094687.0,2648700199.7394
05/04/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/04/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07/04/2025,767202366.4400003,1877261681.6699998,2644464048.1100006,0.0,0.0,0.0,0.0,27746202.08,4261045.67,0.0,34332494.03,69588337.49,113096117.1,452327686.37595004,0.0,12073857.9,3357889788.7559505,322094687.0,3679984475.7559505
08/04/2025,417670493.5150001,1527729808.745,1945400302.26,0.0,0.0,0.0,0.0,32328577.51,4964771.21,0.0,22871355.91,650144.79,1056626.07,4225973.78115,0.0,37298855.83,2048796607.36115,322094687.0,2370891294.3611503
09/04/2025,786499493.8900003,1896558809.12,2683058303.0100007,0.0,0.0,0.0,0.0,34318642.11,5270389.84,0.0,24573066.13,9791922.33,15913994.13,63647986.6143,0.0,16378097.889999999,2852952402.0543003,322094687.0,3175047089.0543003
10/04/2025,1610246607.5550003,2720305922.785,4330552530.34,0.0,0.0,0.0,0.0,40604346.24,6235699.33,0.0,45212524.89,16172290.74,26283474.41,105120701.5122,0.0,10752649.33,4580934216.792199,322094687.0,4903028903.792199
11/04/2025,5615691077.315,6725750392.545001,12341441469.86,0.0,0.0,0.0,0.0,56386389.68,8659382.68,0.0,100991127.11,0.0,0.0,0.0,0.0,12298583.64,12519776952.970001,322094687.0,12841871639.970003
12/04/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13/04/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14/04/2025,6241980932.505,4701720300.214999,10943701232.72,0.0,0.0,0.0,0.0,86157798.76,13231443.87,0.0,75484694.34,0.0,0.0,0.0,0.0,18583941.3,11137159110.989998,322094687.0,11459253797.99
15/04/2025,8063977664.27,1110059315.2299995,9174036979.5,0.0,0.0,0.0,0.0,104711543.44,16080783.51,0.0,64201041.43000001,332545.19,540457.94,2161560.40155,0.0,17387493.3,9379452404.71155,322094687.0,9701547091.711552
16/04/2025,3528148195.790001,1110059315.2299995,4638207511.02,0.0,0.0,0.0,0.0,146229077.95,22456723.19,0.0,33232151.969999995,17892357.99,29078956.14,116301224.93220003,0.0,20009065.53,5023407068.7222,322094687.0,5345501755.7222
17/04/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18/04/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19/04/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20/04/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21/04/2025,4506445177.76,1110059315.2299995,5616504492.990001,0.0,0.0,0.0,0.0,102653942.93,15764793.25,0.0,46110406.65,1230393.2,1999655.39,7997617.579049999,0.0,16432566.16,5808693868.14905,322094687.0,6130788555.14905
22/04/2025,2812013276.1300006,1110059315.2299995,3922072591.36,0.0,0.0,0.0,0.0,72880437.58,11192410.13,0.0,34624917.84,11482681.41,18661843.76,74638005.4926,0.0,39043583.87,4184596471.4426,322094687.0,4506691158.442599
23/04/2025,9612330788.87,1110059315.2299995,10722390104.099998,0.0,0.0,0.0,0.0,23823028.49,3658555.22,0.0,109710831.27,35074949.53,57004388.12,227988932.34645003,0.0,53674327.41,11233325116.486448,322094687.0,11555419803.48645
24/04/2025,22012799680.27,1110059315.2299995,23122858995.5,0.0,0.0,0.0,0.0,241896031.03,37148508.94,0.0,299178126.83,95265850.89,154827636.58,619232812.1991,0.0,197192691.93,24767600653.899097,322094687.0,25089695340.8991
25/04/2025,24823207898.64,1110059315.2299995,25933267213.87,0.0,0.0,0.0,0.0,64732561.88,9941122.82,0.0,278171394.5,8929661.16,14512633.02,58043245.72364999,0.0,11891031.68,26379488864.65365,322094687.0,26701583551.65365
26/04/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27/04/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28/04/2025,4796918042.9800005,1110059315.2299995,5906977358.210001,0.0,0.0,0.0,0.0,14395490.77,2210747.38,0.0,90777396.03,81441714.74,132360421.86,529375233.41505,0.0,3282959.99,6760821322.395051,322094687.0,7082916009.39505
29/04/2025,7819973812.25,1110059315.2299995,8930033127.48,0.0,0.0,0.0,0.0,16853342.86,2588205.17,0.0,141526606.66,3367768.41,5473352.92,21890663.68995,0.0,4243934.26,9125977001.44995,322094687.0,9448071688.449951
30/04/2025,2226428502.9900002,1110059315.2299995,3336487818.22,0.0,0.0,0.0,0.0,12599747.64,1934971.14,0.0,39537986.41,396037.79,643647.17,2574265.5378,0.0,8452192.69,3402626666.5978003,322094687.0,3724721353.5978
01/05/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/05/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/05/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/05/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/05/2025,688636832.8450003,1798696148.0749998,2487332980.9200006,2475000.0,291667.0,450000.0,3216667.0,30349923.81,4660904.98,0.0,36543007.44,392425.06,637775.69,2550782.5596,0.0,5847901.12,2571532368.5796003,322094687.0,2893627055.5796
06/05/2025,604444315.1200001,1714503630.3499997,2318947945.47,0.0,0.0,0.0,0.0,16879388.19,2592205.01,0.0,31352875.34,962071.67,1563574.78,6253514.110800002,1499999.92,10653544.89,2390705119.3808,322094687.0,2712799806.3808
07/05/2025,950358577.2050002,2060417892.435,3010776469.64,0.0,0.0,0.0,0.0,18169689.84,2790359.49,0.0,37809034.38,69997657.95,113761351.48,454988289.9028501,0.0,19479081.35,3727771934.03285,322094687.0,4049866621.0328503
08/05/2025,1091087611.685,2201146926.915,3292234538.6,0.0,0.0,0.0,0.0,18370992.32,2821273.96,0.0,31685051.22,413997.05,672834.85,2691001.60065,0.0,37806472.26,3386696161.8606496,322094687.0,3708790848.86065
09/05/2025,1128569654.6699986,2238628969.9000015,3367198624.5700006,0.0,0.0,0.0,0.0,14626833.38,2246275.18,0.0,29620317.92,0.0,0.0,0.0,0.0,13237929.51,3426929980.5600004,322094687.0,3749024667.56
10/05/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11/05/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12/05/2025,1359333810.0699983,2469393125.3000016,3828726935.3699994,0.0,0.0,0.0,0.0,6759028.98,1037999.04,0.0,38340442.36,4407160.47,7162590.09,28646764.25985,0.0,11302562.53,3926383483.099849,322094687.0,4248478170.099849
13/05/2025,4977150649.829998,6087209965.060001,11064360614.89,0.0,0.0,0.0,0.0,39785095.17,6109885.13,0.0,92229945.36,9437549.23,15338061.11,61344543.669750005,0.0,17909157.16,11306514851.71975,322094687.0,11628609538.719751
14/05/2025,7377556129.244991,4741248961.79501,12118805091.04,0.0,0.0,0.0,0.0,85322588.25,13103178.75,0.0,98943674.39,0.0,0.0,0.0,0.0,24174795.45,12340349327.880001,322094687.0,12662444014.880003
15/05/2025,13871063849.979996,1110059315.2300034,14981123165.21,0.0,0.0,0.0,0.0,49924222.04,7666973.29,0.0,81851106.69,200322.19,325566.94,1302104.28645,0.0,15364045.76,15137757506.40645,322094687.0,15459852193.40645
16/05/2025,12970147294.279997,1110059315.2300034,14080206609.510002,0.0,0.0,0.0,0.0,15721172.14,2414335.21,0.0,29042496.0,320364.25,520661.2700000001,2082383.6764500001,0.0,14166394.96,14144474417.016453,322094687.0,14466569104.016453
17/05/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18/05/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19/05/2025,17457766029.459995,1110059315.2300034,18567825344.69,0.0,0.0,0.0,0.0,34138124.47,5242667.34,0.0,51552709.69,16393525.040000001,26643028.04,106558735.54095,0.0,16425073.46,18824779208.27095,322094687.0,19146873895.27095
20/05/2025,11636918572.429996,1110059315.2300034,12746977887.66,0.0,0.0,0.0,0.0,13203734.19,2027726.6900000002,0.0,27688175.95,3949031.33,6418031.03,25668901.81845,0.0,24011269.27,12849944757.938448,322094687.0,13172039444.93845
21/05/2025,14149083682.599997,1110059315.2300034,15259142997.83,0.0,0.0,0.0,0.0,16318237.0,2506027.78,0.0,70116253.19,4596195.72,7469813.31,29875502.88855,0.0,35570691.17,15425595718.88855,322094687.0,15747690405.88855
22/05/2025,19789461573.119995,1110059315.2300034,20899520888.35,0.0,0.0,0.0,0.0,191105193.79,29348447.64,0.0,220752145.38,10687104.41,17368858.85,69466715.02485001,0.0,38429270.98,21476678624.424847,322094687.0,21798773311.424847
23/05/2025,13680762791.629997,1110059315.2300034,14790822106.859999,0.0,0.0,0.0,0.0,64295427.57,9873991.14,0.0,173028904.24,7997844.45,12998229.09,51986390.36580001,0.0,194401877.44,15305404771.1558,322094687.0,15627499458.1558
24/05/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25/05/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26/05/2025,11593882449.219997,1110059315.2300034,12703941764.450003,0.0,0.0,0.0,0.0,15864787.29,2436390.5,0.0,148333096.1,117114371.57,190336213.77,761249293.21485,0.0,11324455.78,13950600372.674852,322094687.0,14272695059.674854
27/05/2025,11364770326.549997,1110059315.2300034,12474829641.78,0.0,0.0,0.0,0.0,20888489.59,3207891.59,0.0,154317600.88,7547146.21,12265746.85,49056829.15815,0.0,10232276.55,12732345622.60815,322094687.0,13054440309.608152
28/05/2025,957575442.2299967,1110059315.2300034,2067634757.4600005,0.0,0.0,0.0,0.0,36130898.41,5548702.05,0.0,21616970.29,107459270.79,174644584.28,698490653.5332,0.0,9605096.97,3121130933.7832003,322094687.0,3443225620.7832007
29/05/2025,1364389941.9299965,1110059315.2300034,2474449257.16,0.0,0.0,0.0,0.0,23912318.28,3672267.65,0.0,34241240.32,21924383.59,35631870.84,142509593.71935,0.0,7948615.03,2744289546.5893497,322094687.0,3066384233.5893497
30/05/2025,1907496050.3299966,1110059315.2300034,3017555365.5599995,0.0,0.0,0.0,0.0,63627702.16,9771447.07,0.0,23152399.31,328700.63,534209.7,2136570.57405,0.0,14634164.37,3131740559.3740497,322094687.0,3453835246.374049
31/05/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/06/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/06/2025,479454246.21999836,1589513561.4500017,2068967807.67,2475000.0,291667.0,450000.0,3216667.0,28030999.9,4304782.7,0.0,29249436.3,10839308.78,17616223.92,70456051.10610001,0.0,10493902.99,2243175180.3661,322094687.0,2565269867.3661
03/06/2025,360974960.87999845,1471034276.1100016,1832009236.99,0.0,0.0,0.0,0.0,67587125.61,10379504.49,0.0,23259452.96,0.0,0.0,0.0,1499999.92,11897365.71,1946632685.68,322094687.0,2268727372.6800003
04/06/2025,574736404.2199984,1684795719.4500017,2259532123.67,0.0,0.0,0.0,0.0,60143917.37,9236434.52,0.0,27720817.82,5054882.62,8215278.84,32856990.719850004,0.0,43009372.44,2445769817.9998503,322094687.0,2767864504.9998503
05/06/2025,551053985.6649983,1661113300.8950016,2212167286.56,0.0,0.0,0.0,0.0,94677942.65,14539901.23,0.0,27802964.87,75566439.92,122811828.05,491185652.2155,0.0,13245576.69,3051997592.1854997,322094687.0,3374092279.1855
06/06/2025,902704834.4249983,2012764149.6550016,2915468984.08,0.0,0.0,0.0,0.0,210281297.16,32293364.279999997,0.0,31518479.7,2691720.47,4374628.63,17496318.14865,0.0,12041669.1,3226166461.56865,322094687.0,3548261148.5686493
07/06/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08/06/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09/06/2025,899906797.5549984,2009966112.7850018,2909872910.34,0.0,0.0,0.0,0.0,166036498.65,25498592.63,0.0,33745577.13,0.0,0.0,0.0,0.0,11690693.07,3146844271.8199997,322094687.0,3468938958.82
10/06/2025,1144610131.434998,2254669446.665002,3399279578.1,0.0,0.0,0.0,0.0,300769403.23,46189823.03,0.0,34328091.54,4171725.4100000006,6779957.13,27116424.521999996,0.0,12691271.59,3831326274.552,322094687.0,4153420961.5520005
11/06/2025,6403597856.484999,7513657171.715002,13917255028.2,0.0,0.0,0.0,0.0,573042886.62,88003464.58,0.0,116494525.83,11781915.5,19148163.95,76583042.09325,0.0,18197565.31,14820506592.083252,322094687.0,15142601279.083252
12/06/2025,7208427875.384985,4223791196.3350143,11432219071.72,0.0,0.0,0.0,0.0,975645043.64,149831969.03,0.0,85273222.54,19167.71,31151.68,124591.07430000001,0.0,16902465.31,12660046682.704298,322094687.0,12982141369.7043
13/06/2025,7996339043.879997,1110059315.2300034,9106398359.11,0.0,0.0,0.0,0.0,2833363234.56,435125863.83,0.0,67378008.01,555037.28,902055.78,3607770.2067,0.0,11954294.76,12459284623.5367,322094687.0,12781379310.536701
14/06/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15/06/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16/06/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17/06/2025,2219255930.7899966,1110059315.2300034,3329315246.02,0.0,0.0,0.0,0.0,5832229879.09,895668452.68,0.0,25126414.42,1472653.22,2393380.37,9572319.85545,0.0,15090909.91,10110869255.56545,322094687.0,10432963942.56545
18/06/2025,4813250330.719996,1110059315.2300034,5923309645.95,0.0,0.0,0.0,0.0,4179990875.9400005,641930451.59,0.0,69633448.05,119833.19,194754.88,778921.7337000001,0.0,19997136.8,10835955068.133701,322094687.0,11158049755.133701
19/06/2025,6378660513.869997,1110059315.2300034,7488719829.1,0.0,0.0,0.0,0.0,5486777692.67,842616595.72,0.0,85093544.76,48915864.02,79498871.28,317955571.2135,0.0,26224859.18,14375802827.943502,322094687.0,14697897514.943502
20/06/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21/06/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22/06/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23/06/2025,9657590668.059998,1110059315.2300034,10767649983.29,0.0,0.0,0.0,0.0,521474585.53000003,80084006.43,0.0,105797540.26,0.0,0.0,0.0,0.0,20185083.22,11495191198.730001,322094687.0,11817285885.730001
24/06/2025,19775839941.470005,1110059315.2299957,20885899256.699997,0.0,0.0,0.0,0.0,503726367.21,77358373.25,0.0,287145192.9,739560.06,1201945.24,4807177.4916,0.0,52455688.23,21813333561.0816,322094687.0,22135428248.0816
25/06/2025,19559853792.630005,1110059315.2299957,20669913107.86,0.0,0.0,0.0,0.0,332626277.55,51082153.74,0.0,220353173.71,152802542.05,248337218.74,993224192.56335,0.0,51118534.23,22719457200.44335,322094687.0,23041551887.44335
26/06/2025,15798714124.530005,1110059315.2299957,16908773439.76,0.0,0.0,0.0,0.0,150364450.73,23091801.54,0.0,197618373.32,97470162.74,158410120.66,633560949.8559,0.0,177684235.67,18346973534.2759,322094687.0,18669068221.2759
27/06/2025,13628686708.470005,1110059315.2299957,14738746023.699999,0.0,0.0,0.0,0.0,99480586.0,15277453.8,0.0,187607853.88,2657449.95,4318931.62,17273558.080349997,0.0,10154932.93,15075516789.96035,322094687.0,15397611476.96035
28/06/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29/06/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30/06/2025,3359088867.090004,1110059315.2299957,4469148182.32,0.0,0.0,0.0,0.0,190054956.08,29187160.31,0.0,6268998.55,0.0,0.0,0.0,0.0,8508735.52,4703168032.78,322094687.0,5025262719.78
01/07/2025,1248845888.7450023,2358905203.9749975,3607751092.7200003,2475000.0,291667.0,450000.0,3216667.0,101959618.46,15658164.3,0.0,27328870.51,0.0,0.0,0.0,0.0,9113337.69,3765027750.6800003,313092766.0,4078120516.68
02/07/2025,609215990.4650021,1719275305.6949978,2328491296.16,0.0,0.0,0.0,0.0,85469466.49,13125735.16,0.0,26362722.35,0.0,0.0,0.0,1499999.92,10880301.05,2465829521.1299996,313092766.0,2778922287.1299996
03/07/2025,652046745.0850022,1762106060.314998,2414152805.4,0.0,0.0,0.0,0.0,82944810.21,12738018.11,0.0,29596130.26,611629.2,994029.88,3975620.4675000003,0.0,11029879.12,2556042922.6475,313092766.0,2869135688.6474996
04/07/2025,598715295.6950021,1708774610.9249978,2307489906.62,0.0,0.0,0.0,0.0,46750093.83,7179515.39,0.0,28755259.77,2618833.37,4256171.3,17022548.3175,0.0,10567594.05,2424639922.6475,313092766.0,2737732688.6475
05/07/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/07/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07/07/2025,765594734.1550021,1875654049.3849978,2641248783.54,0.0,0.0,0.0,0.0,62199579.8,9552127.15,0.0,32010463.01,74821885.38,121601765.7,486346010.3271,0.0,11516838.22,3439297453.1270995,313092766.0,3752390219.1271
08/07/2025,878864159.6150022,1988923474.844998,2867787634.46,0.0,0.0,0.0,0.0,68396389.67,10503784.96,0.0,35538542.74,0.0,0.0,0.0,0.0,38702660.63,3020929012.4599996,313092766.0,3334021778.46
09/07/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/07/2025,1175738880.105002,2285798195.334998,3461537075.44,0.0,0.0,0.0,0.0,65763102.44,10099385.21,0.0,35203479.41,16743680.600000001,27212106.66,108834764.27175,0.0,14745749.28,3740139343.31175,313092766.0,4053232109.31175
11/07/2025,1880633177.900002,2990692493.1299977,4871325671.03,0.0,0.0,0.0,0.0,49918170.51,7666043.94,0.0,42374910.88,10466860.51,17010914.83,68035118.67405,0.0,17615397.09,5084413087.464049,313092766.0,5397505853.464049
12/07/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13/07/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14/07/2025,8092278463.415024,7731175541.454977,15823454004.87,0.0,0.0,0.0,0.0,67062461.61,10298930.68,0.0,128983703.27000001,518384.29,842486.72,3369523.9050000003,0.0,15057076.91,16049586572.255001,313092766.0,16362679338.255001
15/07/2025,11597174539.120005,1110059315.2299957,12707233854.349998,0.0,0.0,0.0,0.0,95451154.6,14658645.1,0.0,95397235.34,0.0,0.0,0.0,0.0,14683622.79,12927424512.18,313092766.0,13240517278.179998
16/07/2025,12954616741.120005,1110059315.2299957,14064676056.349998,0.0,0.0,0.0,0.0,63972085.83,9824334.83,0.0,98842579.04,0.0,0.0,0.0,0.0,13628101.5,14250943157.55,313092766.0,14564035923.549997
17/07/2025,6286154234.820004,1110059315.2299957,7396213550.050001,0.0,0.0,0.0,0.0,31798593.7,4883380.42,0.0,39188998.67,3498850.66,5686389.97,22742704.912949998,0.0,19541373.36,7523553841.74295,313092766.0,7836646607.74295
18/07/2025,4246770866.230005,1110059315.2299957,5356830181.46,0.0,0.0,0.0,0.0,30987806.86,4758866.09,0.0,43437076.06,0.0,0.0,0.0,0.0,19501073.91,5455515004.38,313092766.0,5768607770.38
19/07/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20/07/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21/07/2025,898354040.2100043,1110059315.2299957,2008413355.44,0.0,0.0,0.0,0.0,22265767.2,3419403.16,0.0,15206532.32,0.0,0.0,0.0,0.0,18585066.86,2067890124.98,313092766.0,2380982890.98
22/07/2025,20028414125.610004,1110059315.2299957,21138473440.84,0.0,0.0,0.0,0.0,949618920.75,145835079.72,0.0,208393525.39,503558.06000000006,818390.89,3273152.6866500005,0.0,49904342.11,22496820410.446648,313092766.0,22809913176.44665
23/07/2025,16574629249.920006,1110059315.2299957,17684688565.15,0.0,0.0,0.0,0.0,64061830.470000006,9838117.11,0.0,199017415.54,39968337.71,64957203.53,259796201.11830002,0.0,50690335.97,18373018006.5983,313092766.0,18686110772.5983
